 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Lautoka, Fiji
01-Jan-1998 00:00, 0.942,  30.0,  29.3, 1004.5,-0.021,-0.109,   16,   8.5,   4.0
01-Jan-1998 01:00, 0.678,  30.2,  29.2, 1004.5,-0.022,-0.110,  343,   5.2,   3.4
01-Jan-1998 02:00, 0.613,  30.3,  29.8, 1004.0, 0.006,-0.081,   10,   5.1,   3.7
01-Jan-1998 03:00, 0.720,  30.4,  28.2, 1003.7, 0.004,-0.089,  304,   7.6,   5.5
01-Jan-1998 04:00, 0.973,  30.6,  28.0, 1003.5,-0.013,-0.108,  280,   6.2,   3.9
01-Jan-1998 05:00, 1.318,  30.6,  27.6, 1004.1,-0.036,-0.132,  218,   5.0,   2.2
01-Jan-1998 06:00, 1.693,  30.5,  28.4, 1004.6,-0.041,-0.132,  154,   2.8,   0.7
01-Jan-1998 07:00, 2.012,  30.5,  28.6, 1005.2,-0.010,-0.095,  208,   2.4,   1.1
01-Jan-1998 08:00, 2.137,  30.3,  28.4, 1005.5,-0.006,-0.085,   97,   2.2,   1.7
01-Jan-1998 09:00, 2.071,  30.2,  28.2, 1006.3, 0.005,-0.071,   58,   2.6,   1.2
01-Jan-1998 10:00, 1.787,  30.2,  27.8, 1006.7,-0.012,-0.080,  270,   2.8,   0.0
01-Jan-1998 11:00, 1.379,  30.2,  27.6, 1006.8,-0.018,-0.082,   76,   2.9,   2.2
01-Jan-1998 12:00, 0.948,  30.2,  27.5, 1005.9,-0.009,-0.074,   48,   2.3,   1.6
01-Jan-1998 13:00, 0.554,  30.2,  27.2, 1005.3,-0.016,-0.089,   53,   3.0,   1.5
01-Jan-1998 14:00, 0.319,  30.1,  26.9, 1004.3,-0.016,-0.097,   63,   3.0,   1.4
01-Jan-1998 15:00, 0.328,  30.1,  27.0, 1004.4, 0.005,-0.084,  198,   2.1,   0.6
01-Jan-1998 16:00, 0.529,  30.1,  27.1, 1004.6, 0.009,-0.079,   83,   3.4,   1.7
01-Jan-1998 17:00, 0.891,  30.1,  27.1, 1005.3, 0.022,-0.063,  101,   2.8,   1.3
01-Jan-1998 18:00, 1.288,  30.0,  27.0, 1005.8,-0.002,-0.081,  123,   2.0,   1.1
01-Jan-1998 19:00, 1.676,  29.8,  28.4, 1006.5, 0.007,-0.066,  137,   2.0,   1.3
01-Jan-1998 20:00, 1.922,  29.9,  29.0, 1007.0, 0.009,-0.058,  268,   2.2,   1.0
01-Jan-1998 21:00, 1.985,  29.9,  28.9, 1007.0, 0.003,-0.059,  288,   2.8,   2.5
01-Jan-1998 22:00, 1.876,  29.9,  29.3, 1007.0, 0.005,-0.057,  308,   3.8,   2.4
01-Jan-1998 23:00, 1.596,  30.0,  29.7, 1006.6,-0.010,-0.073,-9999,   5.6,   3.7
02-Jan-1998 00:00, 1.249,  30.2,  29.8, 1006.2,-0.019,-0.085,-9999,   5.7,   3.8
02-Jan-1998 01:00, 0.921,  30.3,  29.6, 1006.0,-0.015,-0.086,  298,   5.7,   3.8
02-Jan-1998 02:00, 0.696,  30.6,  29.8, 1005.7,-0.003,-0.075,  252,   4.6,   2.8
02-Jan-1998 03:00, 0.650,  30.8,  29.5, 1005.1, 0.014,-0.062,  160,   5.0,   2.2
02-Jan-1998 04:00, 0.750,  30.8,  29.2, 1005.0,-0.011,-0.093,  142,   4.2,   2.3
02-Jan-1998 05:00, 1.027,  30.6,  30.0, 1005.3,-0.004,-0.085,  264,   1.9,   1.2
02-Jan-1998 06:00, 1.392,  30.4,  29.8, 1005.6, 0.004,-0.075,  256,   1.9,   1.2
02-Jan-1998 07:00, 1.734,  30.4,  29.1, 1006.3,-0.012,-0.087,  258,   3.7,   2.6
02-Jan-1998 08:00, 2.009,  30.5,  29.5, 1006.8, 0.009,-0.060,  217,   4.3,   2.3
02-Jan-1998 09:00, 2.085,  30.5,  29.1, 1007.6,-0.004,-0.067,   68,   2.3,   0.5
02-Jan-1998 10:00, 1.974,  30.4,  28.5, 1008.0,-0.016,-0.072,   44,   2.4,   0.9
