 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Lautoka, Fiji
01-Jan-2017 00:00, 1.082,  29.5,  29.9, 1006.2,-0.055,-0.119,  330,   3.3,   1.0
01-Jan-2017 01:00, 0.888,  29.6,  30.2, 1005.7,-0.022,-0.092,  347,   3.5,   1.2
01-Jan-2017 02:00, 0.791,  29.9,  30.4, 1005.5,-0.020,-0.096,  338,   4.5,   1.3
01-Jan-2017 03:00, 0.885,  30.2,  30.0, 1005.1, 0.007,-0.070,  341,   4.1,   1.7
01-Jan-2017 04:00, 1.093,  30.3,  30.0, 1004.8, 0.009,-0.072,  303,   4.4,   1.4
01-Jan-2017 05:00, 1.357,  30.3,  29.8, 1004.7,-0.017,-0.101,  349,   4.4,   0.9
01-Jan-2017 06:00, 1.694,  30.3,  29.0, 1005.2, 0.008,-0.076,  356,   4.0,   1.3
01-Jan-2017 07:00, 1.945,  30.2,  28.5, 1006.0, 0.011,-0.068,  358,   3.3,   1.1
01-Jan-2017 08:00, 2.021,  30.1,  28.6, 1006.3,-0.028,-0.100,  356,   3.1,   0.7
01-Jan-2017 09:00, 1.992,  30.1,  27.4, 1006.8,-0.011,-0.079,  167,   2.8,   1.4
01-Jan-2017 10:00, 1.761,  30.1,  26.4, 1007.2,-0.037,-0.101,  116,   4.7,   1.9
01-Jan-2017 11:00, 1.417,  30.1,  26.9, 1007.5,-0.056,-0.116,   76,   2.5,   1.3
01-Jan-2017 12:00, 1.076,  30.1,  26.2, 1007.0,-0.032,-0.089,   80,   3.1,   0.7
01-Jan-2017 13:00, 0.755,  30.1,  26.1, 1006.8,-0.023,-0.085,  178,   1.9,   0.5
01-Jan-2017 14:00, 0.528,  30.1,  25.4, 1006.0,-0.037,-0.101,  169,   1.4,   0.7
01-Jan-2017 15:00, 0.547,  30.1,  24.7, 1005.0, 0.013,-0.060,  160,   2.5,   1.3
01-Jan-2017 16:00, 0.711,  29.9,  24.1, 1005.2, 0.027,-0.055,   83,   2.9,   1.1
01-Jan-2017 17:00, 0.951,  29.8,  24.6, 1005.4,-0.013,-0.093,   79,   2.4,   1.0
01-Jan-2017 18:00, 1.337,  29.8,  25.5, 1005.9, 0.028,-0.050,  108,   2.3,   0.4
01-Jan-2017 19:00, 1.619,  29.6,  26.7, 1006.8,-0.009,-0.081,   63,   2.0,   1.0
01-Jan-2017 20:00, 1.822,  29.6,  27.0, 1007.1,-0.019,-0.082,  205,   2.6,   2.0
01-Jan-2017 21:00, 1.882,  29.6,  27.6, 1007.2,-0.027,-0.088,  223,   2.3,   1.4
01-Jan-2017 22:00, 1.791,  29.6,  28.2, 1007.1,-0.039,-0.099,  255,   4.0,   2.6
